citing	cited	type	confidence	evidence
0811.1338	nucl-th/9708023	background	low	failed to parse response
0811.1338	nucl-th/9802057	background	low	failed to parse response
0811.1338	nucl-th/9908054	background	low	failed to parse response
0811.1338	nucl-th/0703065	background	low	failed to parse response
0811.1338	0706.0984	background	low	failed to parse response
0811.1338	nucl-th/0206056	background	low	failed to parse response
0811.1338	0707.3389	background	low	failed to parse response
0811.1338	nucl-th/0601075	background	low	failed to parse response
0811.1338	nucl-th/9910064	background	low	failed to parse response
0811.1338	0711.2748	background	low	failed to parse response
0811.1338	nucl-th/0108010	background	low	failed to parse response
0811.1338	0803.1280	background	low	failed to parse response
0811.1338	nucl-th/9611021	background	low	failed to parse response
0811.1338	nucl-th/9705009	background	low	failed to parse response
0811.1338	cond-mat/0612123	background	low	failed to parse response
0811.1338	nucl-th/9710073	background	low	failed to parse response
0811.1338	0801.3210	background	low	failed to parse response
0811.1338	nucl-th/0008064	background	low	failed to parse response
0811.1338	nucl-th/0506005	background	low	failed to parse response
0811.1338	0712.3404	background	low	failed to parse response
0811.1338	nucl-th/0109071	background	low	failed to parse response
0811.1338	nucl-th/0501061	background	low	failed to parse response
0811.1338	0809.5157	background	low	failed to parse response
0811.1338	nucl-th/9903071	background	low	failed to parse response
0811.1338	nucl-ex/0412024	background	low	failed to parse response
0811.1338	nucl-th/0107064	background	low	failed to parse response
0811.1338	nucl-th/0608042	background	low	failed to parse response
0811.1338	nucl-th/9802084	background	low	failed to parse response
0811.1338	nucl-th/0609037	background	low	failed to parse response
0811.1338	hep-lat/0308016	background	low	failed to parse response
0811.1338	0711.3006	background	low	failed to parse response
0811.1338	nucl-th/0507075	background	low	failed to parse response
0811.1338	nucl-th/0209072	background	low	failed to parse response
0811.1338	nucl-th/0610060	background	low	failed to parse response
0811.1338	nucl-th/0302080	background	low	failed to parse response
0811.1338	nucl-th/0610105	background	low	failed to parse response
0811.1338	nucl-th/0101056	background	low	failed to parse response
0811.1338	nucl-th/0703028	background	low	failed to parse response
0811.1338	nucl-th/0202039	background	low	failed to parse response
0811.1338	nucl-th/0004033	background	low	failed to parse response
0811.1338	nucl-th/0605082	background	low	failed to parse response
0811.1338	hep-ph/9604404	background	low	failed to parse response
0811.1338	nucl-th/9904031	background	low	failed to parse response
0811.1338	nucl-th/9808007	background	low	failed to parse response
0811.1338	nucl-th/0507077	background	low	failed to parse response
0811.1338	quant-ph/0607193	background	low	failed to parse response
0811.1338	nucl-th/9811046	background	low	failed to parse response
0811.1338	hep-ph/9701237	background	low	failed to parse response
0811.1338	nucl-th/0312058	background	low	failed to parse response
0811.1338	nucl-th/0605040	background	low	failed to parse response
0811.1338	0808.0856	background	low	failed to parse response
0811.1338	nucl-th/0611045	background	low	failed to parse response
0811.1338	0712.1967	background	low	failed to parse response
0811.1338	nucl-th/0404049	background	low	failed to parse response
0811.1338	nucl-th/0006042	background	low	failed to parse response
0811.1338	nucl-th/0304007	background	low	failed to parse response
0811.1338	nucl-th/0307069	background	low	failed to parse response
0811.1338	0802.3741	background	low	failed to parse response
0811.1338	nucl-th/0309066	background	low	failed to parse response
0811.1338	nucl-th/0108059	background	low	failed to parse response
0811.1338	nucl-th/0506042	background	low	failed to parse response
0811.1338	nucl-th/0509045	background	low	failed to parse response
0811.1338	nucl-th/9801034	background	low	failed to parse response
0811.1338	nucl-th/0701038	background	low	failed to parse response
0811.1338	nucl-th/0201064	background	low	failed to parse response
0811.1338	nucl-th/0610029	background	low	failed to parse response
0811.1338	nucl-th/0304037	background	low	failed to parse response
0811.1338	0803.1307	background	low	failed to parse response
0811.1338	hep-ph/0611231	background	low	failed to parse response
0811.1338	nucl-th/0609055	background	low	failed to parse response
0811.1338	nucl-th/0703087	background	low	failed to parse response
0811.1338	nucl-th/0405016	background	low	failed to parse response
0811.1338	0706.0312	background	low	failed to parse response
0811.1338	0809.3186	background	low	failed to parse response
0811.1338	nucl-th/0306069	background	low	failed to parse response
0811.1338	nucl-th/0103005	background	low	failed to parse response
0811.1338	nucl-th/0208050	background	low	failed to parse response
0811.1338	nucl-th/0506065	background	low	failed to parse response
0811.1338	nucl-th/9802071	background	low	failed to parse response
0811.1338	hep-th/9810049	background	low	failed to parse response
0811.1338	nucl-th/0405057	background	low	failed to parse response
0811.1338	nucl-th/9502003	background	low	failed to parse response
0811.1338	nucl-th/0107027	background	low	failed to parse response
0811.1338	nucl-th/9409013	background	low	failed to parse response
0811.1338	nucl-th/0205063	background	low	failed to parse response
0811.1338	nucl-th/0506019	background	low	failed to parse response
0811.1338	0809.4199	background	low	failed to parse response
0811.1338	nucl-th/0108015	background	low	failed to parse response
0811.1338	nucl-th/0303038	background	low	failed to parse response
0811.1338	0803.4190	background	low	failed to parse response
0811.1338	nucl-th/0405048	background	low	failed to parse response
0811.1338	nucl-th/9809084	background	low	failed to parse response
0811.1338	0704.0711	background	low	failed to parse response
0811.1338	hep-ph/0311341	background	low	failed to parse response
0811.1338	nucl-th/9910038	background	low	failed to parse response
0811.1338	nucl-th/0407037	background	low	failed to parse response
0811.1338	nucl-th/0703066	background	low	failed to parse response
0811.1338	0712.1207	background	low	failed to parse response
0811.1338	0801.1299	background	low	failed to parse response
0811.1338	0806.1094	background	low	failed to parse response
0811.1338	nucl-th/0109026	background	low	failed to parse response
0811.1338	nucl-th/9601009	background	low	failed to parse response
0811.1338	nucl-th/0612051	background	low	failed to parse response
0811.1338	nucl-th/9911001	background	low	failed to parse response
0811.1338	hep-ph/9807302	background	low	failed to parse response
0811.1338	nucl-th/0412089	background	low	failed to parse response
0811.1338	0709.0077	background	low	failed to parse response
0811.1338	nucl-th/0311027	background	low	failed to parse response
0811.1338	cond-mat/0410417	background	low	failed to parse response
0811.1338	nucl-th/0303058	background	low	failed to parse response
0811.1338	nucl-th/0407088	background	low	failed to parse response
0811.1338	0805.3655	background	low	failed to parse response
0811.1338	hep-lat/0602010	background	low	failed to parse response
0811.1338	0705.3753	background	low	failed to parse response
0811.1338	0710.4056	background	low	failed to parse response
0811.1338	nucl-th/0403052	background	low	failed to parse response
0811.1338	nucl-th/9911034	background	low	failed to parse response
0811.1338	nucl-th/0408033	background	low	failed to parse response
0811.1338	nucl-th/0405006	background	low	failed to parse response
0811.1338	0802.3426	background	low	failed to parse response
0811.1338	nucl-th/9808038	background	low	failed to parse response
0811.1338	nucl-th/0105057	background	low	failed to parse response
0811.1338	hep-ph/0311128	background	low	failed to parse response
0811.1338	nucl-th/0502039	background	low	failed to parse response
0811.1338	hep-ph/0006299	background	low	failed to parse response
0811.1338	nucl-th/9901065	background	low	failed to parse response
